Id,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node 10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20,Node 21,Node 22,Node 23,Node 24,Node 25,Node 26,Node 27,Node 28,Node 29,Node 30,Node 31,Node 32,Node 33
11,8.588593596454311,26.63574666409375,6.23289171878287,119.29851683879853,6.93967976274042,64.20880369626619,6.302471049367842,1.9506480849418215,12.68418811918525,56.72395800869595,9.470835264261632,38.517678500541535,5.134799527621801,53.87322189392966,13.329182023812027,2.1394664037326687,47.211507427310295,2.491336685356929,88.84633824794884,15.59227661734591,93.81999045567422,9.245831561006918,49.8186242963984,24.753549369772976,2.9182560529733172,3.1980828263560492,4.77478662083371,40.721494781090335,49.22216266347033,53.65151699014181,136.09994419253948,1.2369287584453363,1.487419788200075
12,8.547600516902904,26.576154782618207,6.313289485372216,110.00753626241654,6.942976200776705,60.21235961195956,5.788331373016776,1.9214558932145034,11.197447987920947,58.38638471422466,9.70593232061044,36.73875855628031,6.674629032775244,51.454190129509406,13.269600674724133,2.1591141026683,47.208203309836044,2.5391860979632823,90.24466657807025,14.601885182772072,95.62013053515543,10.619712582292165,49.32038803924266,24.39663086406742,2.7487711918653623,3.179634483534729,4.708843607768207,41.314699812318956,50.66899516411178,53.418234611693585,133.37119741569919,1.2520551577471355,1.525525401414162
13,8.507563530241491,24.80538804420591,6.190742300625676,89.11737906120132,6.936607705880567,63.49123283237998,6.307694529416705,1.8854169496833735,11.510997814497154,60.43055561879454,9.535990136069017,37.83954881845995,6.607986257827923,50.3750107497607,14.336587334361838,2.1508812089465073,47.91564192061164,3.1557134213177616,89.61192748396418,14.065909354592488,98.22003891675807,8.597708290550438,48.5287169510514,23.105718504143432,2.41176465440131,2.9693121852767765,5.399662651649979,39.340041384617294,50.24774585215271,52.21252116570348,132.38179897040848,1.2270385022696617,1.5110138863670781
14,7.535630291484247,26.192618122746566,6.236824828836009,82.51436939758251,6.932636116842272,58.889431440250064,5.77724750527287,2.284081607203523,10.537959600311192,62.55273465409999,10.089058388605409,37.090546227133494,6.5895283332960215,50.61543829799462,14.81336939175227,1.9553243558295306,47.275590428560655,3.1597139165957255,89.43034649016819,12.06739514580007,98.58802872867997,9.221174534194875,47.84220869951226,22.256230055856804,2.2612740372336124,3.4178785296985508,4.6846042113343405,40.54598361786367,49.93731051805565,54.312262601950074,128.44742888978814,1.2254146312626757,1.4754739084783117
15,6.823385851689225,24.42959505095466,6.826627773309631,77.99964332195172,6.944230464660331,58.81842062213185,6.5053334669171585,1.8530240321804312,11.124367340756999,63.15942628837476,10.362306178206143,36.37969058365438,6.527794677679579,50.615904039964214,16.162506668441434,1.9145225525337721,47.17771664537664,3.159275685658277,93.80322764030446,12.129255227891564,100.87541403998058,9.860381761123735,47.07952009368483,24.315473756100143,2.6858077095784134,3.2694256356826195,4.672259930720507,40.73463109027065,50.48627198022069,53.20133806340044,126.90427002013783,1.2217203499723315,1.4786157892721774
16,6.812268841840488,25.68573673857557,6.434227278484341,81.84362207980382,6.937791878845029,55.431515682414116,6.955169932788027,2.3183105211560227,10.577733923424013,66.1622646294992,10.52797389433305,37.50428302683967,6.595872164120319,50.48252625687282,16.136700777177108,2.195203170826063,47.647120978804764,3.1692560330303388,94.247307760181,11.352936750029988,105.00158909224876,9.239392458009737,44.80774733346666,20.373673252275825,2.744054231816194,2.9014534194617863,4.639255075181125,43.568060852371175,50.8451423184053,59.40615257042566,122.52434925910998,1.2146505491805537,1.4965819618275416
17,8.21894795453697,25.570855874598774,6.822500644082122,80.26227095119246,6.925387854747455,65.5157114518643,6.487960232182998,1.8602382040132208,11.012741514549752,67.52004768955213,10.787555854756242,37.25393162872435,6.461620568089626,51.31321673264558,15.567583522528572,2.0325270565585276,47.64133678676376,3.1192972875880227,97.93253072935374,15.08597325893511,106.32647586561627,9.108363046987199,45.40194043290794,20.988886132397198,2.436208845696516,3.18789647474473,4.694151658538765,44.471783804083984,50.85847430636277,61.41848504434324,118.61104197428715,1.2465941931074482,1.8598215179432682
18,8.23116938616993,25.930833635748705,7.327551157883793,81.1223428036498,6.919112885366676,66.2328641452482,6.175543349698536,2.2987109434495605,11.14526364072896,70.32388250670384,11.906284431270322,37.8922014654178,6.378355702299391,53.85358044332254,16.17411657177828,2.5542484117669995,48.242751083139,3.656211058476951,100.70469097210089,11.700243832199332,104.94739460251967,9.15575526686397,44.3119166245797,21.489656235109543,3.15775956108813,3.2246262863264024,4.597082674080236,45.89981304883632,51.410989637322686,56.101296593446854,114.96361751072654,1.239561993083687,1.5366354723412308
19,8.11563251467588,26.395163170195268,7.1329669995313445,81.47368663728386,6.902005193018296,65.90122131143787,6.82771535169102,2.556628117980029,11.591125838326302,70.36263730557597,13.957726103788826,38.21093774354159,7.227767298498097,54.92753544108054,14.814464933560336,1.993551900117617,48.99045631847608,3.638252596127016,102.64856018813465,16.482507055131755,106.17732913728926,8.30911888864861,47.35716358807718,24.603835568181523,3.0333343086402547,3.2254358737965587,4.557019174066818,45.06631080983947,52.6754110895888,59.71947173115208,118.12324901121538,1.230461395418937,1.9018323000348634
20,6.857779614858905,29.19962351774113,7.324409005204839,70.76109149349188,6.959286188542043,68.38260814860847,7.020702591414067,2.4331794966900926,11.21936843479972,69.60799355114618,12.792241082675421,39.84592147746992,8.961007143515346,54.16437903099319,17.046510329676536,1.9871468953097027,45.845885632558456,3.144563706200096,97.76793083833815,14.461296156763543,102.05307795644758,11.318821645819723,46.32917378870418,21.840451901651427,3.4639958874945735,3.2153122633600626,5.162344684062703,45.025378017716875,52.13373828159811,62.80788033495295,113.45013000618826,1.2468277912746484,1.8775620835656008
21,7.6368383220576534,28.927671035545977,7.577350276180465,78.44474304536863,6.875778143527191,82.40244154915733,6.853572741639515,2.394250666212087,10.973981179651219,68.29805802468802,11.785271394010483,39.03550408835959,7.98272923092345,54.35181418185236,16.966282449529043,1.94855199263186,46.61593665363549,3.005996502928377,95.52070362656812,16.610400919826667,100.6271388542489,14.414922534753861,44.97496505449706,22.202384024611632,2.8042465759719724,3.09074164728429,5.262647989728686,49.81014420416024,52.76876624956847,57.31743893639272,106.70825841264666,1.2345531097970575,1.8384562750468085
22,7.468106176255635,30.179119857365336,8.02025909311086,78.02722709835814,6.878395076047553,80.28759177151639,6.791407657903139,2.3474067798344005,11.726877869099175,67.89603166888216,12.465003361613093,41.122677944324735,10.177624106741293,55.032357827092234,15.062183928630768,1.9944264046183895,47.241962308572745,3.5118293335329174,95.65303700080283,18.99756075491372,88.01175664197653,15.491733889624244,46.492438184444374,20.6306950046618,3.59945864032764,3.5458711485127643,5.330808259662053,44.36418312829811,53.70109578989175,60.0694834105885,108.47078100982462,1.2281961419307166,2.0460800645056314
23,6.255044003743866,30.41871825318394,7.319530949445345,75.47220166520145,6.8697345308172055,80.94788682748077,6.1381629106032625,2.3241242995918427,10.255271739672587,70.2616068070499,11.44597770491132,44.07580962097526,7.345325569610991,55.52294490668896,15.76624291854446,1.9201209777940669,47.92859520048953,3.4865702821838633,95.63784044433395,21.129784943054997,86.18827449941973,16.8471024043506,45.308564080893696,20.722493300634817,3.7635302345849007,3.572305757037335,4.607790155527116,49.88781147597575,54.75589983247968,58.01806108998099,104.97605680436548,1.2227728113465364,2.3288354565799043
24,7.578021382858937,30.014677582656695,7.916531882401979,76.00164468345815,6.8370312242775855,77.00028801522028,5.212146692463734,2.3761831242148195,10.23947693321736,68.95222659921106,11.551612032462408,41.14798740181988,7.063244854708872,56.85313414310094,14.226719060779484,1.9173917779122243,46.87038294809484,2.958169619631764,93.37226153136618,20.185299364468584,84.90654548171551,17.15714252923956,43.9534984259063,19.28531949382908,3.6081355092044407,3.573129314557107,4.49996359386056,44.80615238696654,57.43394855424118,57.024333411501466,107.91112599398974,1.2156448394089774,2.292807421540309
25,6.96337884079922,28.458353920226976,7.226767867644035,90.91103199903131,6.820284990861005,89.49721278975912,4.9375642718027715,2.429333092198371,9.714219837105574,66.95063168680257,9.909708989950644,43.37694364044953,6.894188486056889,57.88721171403681,14.607573215791097,1.9395661441167904,49.73725369470917,3.501528661509554,87.6389685062827,24.61814663639015,92.41100212477045,13.456395163907315,45.987332871385426,20.28430958035997,4.48487271801471,3.1678330668627455,4.603418578240029,43.62750960014634,58.16863753473632,53.10109548442575,114.64975150077822,1.2618514531238756,2.4850910711463197
26,7.401043730529894,29.72733413719892,7.696272225058526,96.59999595244628,6.870944388406916,94.84235954237836,4.977560966977252,2.3751148385793033,10.35615754230351,69.20215441012373,10.726124814049898,44.87091447937056,7.811426466469759,66.3518626870147,15.186075143748472,1.8219925343458967,49.11900532330913,3.5406705486278867,97.92229545021623,22.767360039376076,81.65634795352796,12.36002401854908,56.20768388655002,15.436760870790476,4.19827263399389,3.175784335159304,4.617757794587416,41.12441798311851,59.345044061204476,56.89296568019524,114.46797163321334,1.262761662989804,2.9681438504650774
27,7.747019272129807,28.21643629519751,7.440740477939819,105.12489611461407,6.935339982053912,99.9486170357582,4.582899195670583,2.8632924412424634,10.543678653000331,55.907189956786205,9.281552928703135,47.40103892321598,8.70495234885856,69.45686633010703,15.647528501419782,1.9943793635003653,52.08623929661396,3.268382360406021,75.56685779753734,26.450062581518402,77.91347958613186,12.079624883633896,59.03651133452667,14.607915404448672,4.80271333158589,3.377353211145892,5.28240552813954,45.554425804500845,61.42298453322195,55.22011479573729,114.66996127763146,1.3087277293539308,2.053902339270986
28,7.830818737462798,27.368570243126953,6.216732667112599,102.35416268603947,6.919586172229086,108.5513038631278,5.51555179506525,2.6453539134398225,10.278200809442836,54.27530106787167,9.246942505476506,49.254464713857736,7.353744581176537,66.8123937592527,15.454274932059885,1.97029801080897,51.3728378655088,3.7593748638718605,73.08750174018438,25.557093187591615,75.85467235530069,9.378747900658869,62.25459591854666,13.549634560069693,5.2737377293412155,3.3085669281265755,4.646301356524683,40.63003778454659,59.92108779641292,52.473729550429596,115.3740867029737,1.2885550118781082,2.0202660042136524
29,7.69126653816136,27.185307048457236,6.26502517555798,102.2180382674774,6.913228156608805,111.53013339315744,4.429352844187845,2.6198541298269986,10.125668384701349,53.68223749352681,8.524635896560307,46.319599066568685,8.915379161184047,66.3907948123066,13.577386158219714,1.4383208590683287,52.03831776597766,3.7562897863453992,71.01932524611533,25.558403492745985,75.19558095692736,9.528797685629646,61.27474808181622,12.8384522334849,4.897743348884267,3.336791827729133,5.249074634558353,40.77825391674456,59.69291169549018,52.04550601549601,118.57480992078068,1.2829692735935065,2.0270366046875146
30,7.220896427476683,27.99450190502276,5.68154881648397,136.3889016132156,6.910134941470033,110.74054734917112,4.895754503635343,2.561242557016066,10.183780723403109,65.90943395638907,8.507630438560684,49.235580513831984,8.02266489274627,70.98647626621054,13.626059628345244,1.9739223806085815,51.923726149183565,3.775611124005035,69.72578201236175,23.4453228662022,73.91600714876854,9.583633814446054,62.14585808495851,12.699957067043734,4.494720981072679,3.6523128739388904,5.249067814013854,44.92113250423278,59.01326835496409,54.04790809586416,112.39373127706007,1.2893638811318238,2.0211152726258703
31,7.880852479521235,27.64958194194514,5.733208308050228,139.45693351339872,6.905495920289828,126.12087185456458,5.302953655834089,2.507876462124496,11.278541856152183,65.50611787747204,7.66093327524721,50.99724774140636,7.314626331430991,69.28785934107299,14.804918528831461,2.006907304314011,52.515772809916875,3.788306015196587,69.14689606075642,25.315043108699008,73.76138434715439,9.451145526089539,58.5305793941978,12.309593930951793,5.566205119788686,3.250165508087147,4.635409937410989,44.863259654071456,61.29387064049782,56.597883875544,116.33638803563146,1.2686270101011248,2.0018270810013155
32,8.864938082500233,27.082914690192236,5.863186177287048,135.55969071927265,6.902523647840444,141.14245784283992,4.759796387574654,2.486880704403875,9.685155422195894,63.27608753037266,7.717911693379847,48.241386943577304,6.551019288924053,70.18890891057117,14.103574157726227,2.013824832830606,53.36394499502532,3.763643971659479,67.34764975107731,21.61060359478953,73.32997928165075,9.941123819330667,60.33189688396812,12.087771156748055,4.790843376468515,3.685136772994868,5.244057406582449,41.359432070654066,60.6610690425559,53.55601830659802,113.64920273552346,1.3757832149480076,1.9551054375333803
33,8.176158090800289,27.88597626366848,5.802059809343247,152.75761962203535,6.8932575173082355,132.78320125442832,4.760807058001853,2.23846784787401,10.334372364494115,63.91987431327041,8.284200806303168,49.57088256348372,7.361178061373379,69.47154695615622,14.582818972199162,2.0277556472172167,53.401460801332476,3.272013424847673,66.07517440764771,23.320602473250144,73.51623208655538,7.8529379431813835,61.08059752275053,12.54736203345947,5.152221706552741,3.1951967069403024,4.635058332867831,42.42517249036833,61.595760131971744,53.243759051600534,113.14851462628991,1.2610223500671194,1.9643846442821047
34,8.263637455821286,27.81138412699601,5.231025764640077,145.8319491818867,6.894477944805572,142.3117968999682,4.899662062455094,2.1517394171000337,9.092719167586527,65.07269975523234,9.155879658744679,48.840209174639185,5.992305235933148,72.38646707566942,15.87444400011931,2.0140508170846667,53.530082025997565,3.261634695208758,66.41543386210702,22.579487269659907,73.88233942326521,9.42605948805045,61.44925539197771,11.745332511946906,6.040019183295601,3.1749165547127896,6.829877502179792,43.66170053039561,61.65809821621728,54.627539106410104,112.45687803328082,1.2525620480852373,1.7038061401912572
35,9.401890827106811,26.87246648145035,6.213521931949691,168.75307904078528,6.89748206186314,157.56000680101215,4.336862261353553,2.053027629982087,9.079384275753474,64.38115997679176,7.667987985932795,50.81487003531916,5.6940985668214,75.7304196469305,14.708822592718587,1.9687731906992831,54.40488689866324,3.737119209766492,65.78330412685582,26.9650726361976,73.60305641960655,10.538529758170059,65.81008621179907,11.877364435421416,6.844517549041928,3.1977534910232293,6.007416620540421,43.103722451871775,61.02748811549584,58.418485309647615,114.08797724655503,1.3496896027309868,1.4237786694889976
36,8.738912575001429,27.845002006082503,5.088854315227246,186.86181622126784,6.901221581762065,173.0446225415719,4.189386485718493,2.1277172450959063,10.282662797965477,66.45468432772508,7.620498165515324,50.350687429682075,7.265290993959365,73.85466681038564,15.32881490349835,1.9912195255541945,58.62548186739776,3.2274703499639585,65.60294795357738,24.43651138183637,74.88424651114501,10.195406033384282,62.64526384629458,11.413049110264643,7.41796347490538,3.214312465817371,6.0993554105494105,43.65834238893066,63.0324564776672,57.67648765415274,112.63415011469806,1.3339493523360466,1.6645875505041392
37,9.793643576386652,26.190777596539156,5.04994889032431,193.9578572471908,6.89243441328625,167.14285888494197,3.75221735094791,2.1716876736780963,10.31304020132738,66.52172893164428,7.686633734954192,53.692698079679396,7.098938498920057,79.53079174212758,18.70867164734727,2.010270413719814,56.94425837416209,3.6975367632408473,64.76424298968068,28.244909977343923,73.68781197137702,8.007156357878664,62.03065833131864,11.844790270633528,8.3553066228295,3.199745625506746,6.729769976679999,43.77300005642005,61.64940009121201,55.422171465171445,114.36765055230859,1.3205711185927034,1.3570435508683671
38,9.784658847617555,25.78953712129282,5.747027987441172,215.2827513782427,6.903862476331276,179.5318982033988,4.273271236942325,2.102627476352266,11.472037784034782,65.9004437814882,7.633802799545305,57.066551595748294,8.08257094502611,83.32680891942165,16.248917896035593,2.008126162039402,68.11420214983262,3.7030642395840423,65.4023365467941,28.468896630367002,74.12889322893987,9.467638057140764,64.71551575221952,11.95438539968513,9.032615645771685,3.2876591298430604,5.461388699111708,43.70855697296492,62.12210744273598,54.009178768927875,112.35218823548138,1.217045435428815,1.3384924312700075
39,10.694584317105043,26.55525696997121,4.9052398829030945,239.92159229726067,6.9051867709928665,181.3781240277325,4.294451522993509,2.0866379916391917,11.176694778502428,66.46753957257872,9.236790826934802,53.145762617551185,7.093012613159241,87.31800782924971,16.45103424659679,2.0264577197138887,73.63226260649333,3.2105770023264224,65.10003559122062,33.4477106336413,73.69342136923431,10.266233150523643,69.15224852592239,12.09375660011499,10.415488580946846,3.5438285479214544,7.477859399494074,42.77705641288645,64.24250108373306,53.253352967311145,109.45859581296202,1.3118953144254282,1.3165868299685524
40,11.329063309032165,27.391152037848116,4.5531298520383245,243.20984721666548,7.164791543696463,193.98404130656385,5.695650879226641,2.3172604250130044,11.416520746123151,68.82792317711728,7.792517455868935,53.20513971922296,7.124286629950973,89.57869510975551,17.369872805129475,2.0286037194304196,75.32379391678334,3.4312884141507425,66.14532154799969,32.84373154345625,75.28019665788435,10.202863930230297,63.92851416498907,12.047700324184918,11.757570939945655,3.4298040756697072,7.797550853578833,45.612946447986964,64.05730326318347,54.811895960651036,112.00736060055509,1.2445655728588567,1.3679149838919011
41,12.178409764445517,26.610468196685297,4.563418681118309,266.6984190805909,7.161853698742723,201.47983834889345,5.0453059519914305,2.333659065172037,11.400880756253667,67.17665753701111,7.733581364557279,53.72967837080762,5.789335785907862,87.52176999303273,18.990158915362688,2.016804059818756,82.39759631619815,3.9278659433663337,67.60831225345909,34.766568263932776,75.24794897675076,10.224787816164671,63.232292201110354,13.189408605203896,12.409244745529216,3.8179552642248056,8.444286763489824,45.931794490105204,64.67853660031977,56.18321277380393,115.63627086159521,1.245783810730238,1.651343855578403
42,12.280610232900262,25.910542022751894,5.36528248484223,243.56270683769938,7.174634626187112,207.8015634840257,4.7032363207296735,2.36482533904668,11.976251390581583,69.37237430105482,7.648297580183287,57.10429680754042,5.852583706217347,83.05609484007498,19.40818591134618,2.0053782823199735,83.55788142128664,3.9663178870971207,67.46673936628179,36.54184288155712,76.00125606154482,11.176535800706393,69.68710067007738,12.964935117124236,12.88810857419353,3.422239454140452,5.6847673707844475,45.891676073155914,64.85600630371242,56.870653508987886,113.26813846057837,1.2576067808975486,1.3439871592199861
43,11.194077375100969,28.912665942982994,5.174759323972798,268.3201722997828,7.178840948131892,242.6723007226734,5.13537802752052,2.3615278376058364,12.154848178466795,69.24017030020168,7.696753648876695,56.317633168810076,5.797897229351926,84.1075572166048,17.20201137793677,1.9985189987782952,77.42974160524818,3.941341166216409,69.06873281189448,34.25292988238071,76.6504106846899,9.572399943357619,64.89701312972201,12.711461079411295,13.516150363706474,3.432455708452491,6.3620156013649165,44.64669665342784,62.13773771116557,57.505012458369755,114.65259398457377,1.2805384438642682,1.3612640111711585
44,10.534042132280025,26.8119777773672,6.184837955342916,311.7327182658151,7.177402552975164,258.67941022652866,4.6597697212707185,2.395163649611404,11.65952702856714,62.56218070643029,8.341317366723388,59.3784071695391,8.323461283899757,78.98209109733432,19.427271646520115,1.9915864786621045,81.65717287386491,3.9224180116387304,70.41551118262866,41.955182850416804,77.30474285516334,8.866278559783579,68.58198843891475,17.35465249559123,13.019453544052647,3.8457980373983536,8.534941008792467,44.30823812323362,65.25828910052967,58.837011610325966,120.60870265509027,1.2904632374810494,1.3711007622035871
45,9.592837997877792,28.85892023167049,5.363006761347949,392.8230597861202,7.179150129565747,251.2432826637693,4.776285174653116,2.467132118955568,12.37971704985645,73.10365634591037,8.211047136822087,56.20670252727261,6.58140259042078,87.98958233715278,20.171368339999177,2.0269098432367985,81.92204230938312,3.1454625516664767,71.77576371851457,35.95466349095772,77.59575288724618,8.678291993336133,66.42322773280489,15.885413184852547,13.143147796809348,3.8716850218660914,6.503820498516438,43.903446190512746,62.37639648779605,57.840752769538405,119.8441889521015,1.3001803753592611,1.6580047651154501
46,8.331804981621799,28.42876211562657,6.048513105645418,437.3499286893372,7.17680979557841,246.484153122516,5.196831010202918,2.4699730968742153,13.204792654827795,58.70472929418812,7.721530882409234,55.05925679259964,6.581855954295242,91.05711849181067,20.384159638371596,2.0448348980022564,89.47107571530792,3.207157602467145,74.61265052122799,49.5202071009116,78.11138908255406,7.962327219657539,70.9509251724046,16.705582607437535,12.992283049376459,3.458715194080485,8.489321756922918,44.42086902574663,62.90835605763035,59.03748992030055,121.94638356064969,1.31502800803136,1.391110492061378
47,8.390215755462446,28.889427404291386,4.746167179299785,411.55399651640437,7.188127263336632,250.01210578164503,4.630864692630723,2.9025668839786487,13.98219677889272,58.62663294866567,7.706955752408562,50.49705373337237,5.774642462314365,81.53073785352613,16.909736038374074,2.0467790332007962,89.1324574543802,3.215007278204215,75.10647073031504,35.3166631291514,77.52058866780334,10.478571752612144,68.27267748199226,17.432155372488236,13.11227435875906,3.917836235315886,7.838736539110108,43.4398349324081,59.20761896232404,54.76137004788416,122.80095479053537,1.3264466577485161,1.383532808160261
48,9.272409685369364,28.52595410885125,5.304931525468542,384.7405105667736,7.1902423796296455,215.9922177479139,4.674996630602901,2.5492383342461906,13.98213133054561,57.86099288265141,8.354963681850718,52.60426138279046,5.114935545459231,82.84756223129597,16.31235072756444,2.086668507657422,94.63990567763554,3.267278432419041,92.221861476822,34.865080761668295,78.17846974011086,11.086267280386084,64.22408469798793,19.811507276831748,12.335469148778227,4.005341577175769,7.946486686725233,43.157790117185016,61.94245157073194,57.80611313288839,130.44133617014845,1.336308109885714,1.420348747489558
49,9.187563119397533,26.971429958717057,5.41776719915362,379.1001220166586,7.186844757861522,194.365516717226,4.864120380767934,2.5752697956285657,15.285692716903023,58.25816602552943,8.447377594356022,52.127779427570644,5.265729727078711,87.45334158041582,17.03201017130765,2.049515705551423,95.03663502591576,3.2060035988151725,96.30654223168945,37.74778811208491,78.98664954895632,8.686481154598486,64.54607881323928,21.23082536328889,11.473674247721604,3.981556687654626,8.573425319877103,43.343093282987745,60.13450853730182,56.16368471281821,130.89167955053293,1.3469020972547927,1.384440964198206
50,9.09032822141347,26.382029019199923,5.476818404735619,316.0797135620343,7.19121900778629,199.7658090446637,4.784225938577388,2.616058759054292,15.990186773534242,58.71676825733639,8.508667936196483,50.14690777327561,5.0838573255671315,92.37078695132786,16.354627270641007,2.153034414329277,92.20276817433846,3.167905184615614,96.84015972386696,31.817294464341742,72.50786390142946,8.579159829836346,69.16847380114324,19.504579271766975,10.547134422424184,4.003269435820823,8.618751506462095,41.678094028431424,61.27500212367676,54.65243367279848,136.39627143704868,1.3586068588961122,1.3790621360776583
